Orthogroup	yHMPu5000034610_saturnispora_hagleri_160519.final	yHMPu5000034611_saturnispora_mendoncae_160519.haplomerger2.final	yHMPu5000034612_saturnispora_saitoi_180604.final	yHMPu5000034613_saturnispora_serradocipensis_180604.final	yHMPu5000034614_saturnispora_silvae_180604.final	yHMPu5000034615_saturnispora_zaruensis_160519.final	yHMPu5000035659_saturnispora_dispora_160519.final
OG0004003	g004793.m1	g003562.m1	g000650.m1	g000681.m1	g002509.m1	g001058.m1	g002397.m1
OG0004004	g004794.m1	g003563.m1	g000649.m1	g000680.m1	g002510.m1	g001059.m1	g002396.m1
OG0004005	g004796.m1	g003564.m1	g000647.m1	g000679.m1	g002511.m1	g001060.m1	g002394.m1
OG0004006	g004797.m1	g003565.m1	g000646.m1	g000678.m1	g002513.m1	g001061.m1	g002393.m1
OG0004007	g004798.m1	g003566.m1	g000645.m1	g000677.m1	g002514.m1	g001062.m1	g002392.m1
OG0004008	g004800.m1	g003567.m1	g000643.m1	g000675.m1	g002515.m1	g001063.m1	g002390.m1
OG0004009	g004801.m1	g003568.m1	g000642.m1	g000674.m1	g002516.m1	g001064.m1	g002389.m1
OG0004010	g004802.m1	g003569.m1	g000641.m1	g000673.m1	g002517.m1	g001065.m1	g002388.m1
OG0004011	g004803.m1	g003570.m1	g000640.m1	g000672.m1	g002518.m1	g001066.m1	g002387.m1
OG0004012	g004804.m1	g003571.m1	g000639.m1	g000671.m1	g002519.m1	g001067.m1	g002386.m1
OG0004013	g004805.m1	g003572.m1	g000638.m1	g000670.m1	g002520.m1	g001068.m1	g002385.m1
OG0004014	g004806.m1	g003573.m1	g000637.m1	g000669.m1	g002521.m1	g001069.m1	g002384.m1
OG0004015	g004807.m1	g003574.m1	g000636.m1	g000668.m1	g002522.m1	g001070.m1	g002383.m1
OG0004016	g004808.m1	g003575.m1	g000635.m1	g000667.m1	g002523.m1	g001071.m1	g002382.m1
OG0004017	g004809.m1	g003576.m1	g000634.m1	g000666.m1	g002524.m1	g001072.m1	g002381.m1
OG0004018	g004810.m1	g003577.m1	g000633.m1	g000665.m1	g002525.m1	g001073.m1	g002380.m1
OG0004019	g004811.m1	g003578.m1	g000632.m1	g000664.m1	g002526.m1	g001074.m1	g002379.m1
OG0004020	g004812.m1	g003580.m1	g000630.m1	g000662.m1	g002528.m1	g001076.m1	g002377.m1
OG0004021	g004813.m1	g003581.m1	g000629.m1	g000661.m1	g002529.m1	g001077.m1	g002376.m1
OG0004022	g004814.m1	g003582.m1	g000628.m1	g000660.m1	g002530.m1	g001078.m1	g002375.m1
OG0004023	g004829.m1	g001460.m1	g004989.m1	g003057.m1	g000981.m1	g002251.m1	g000270.m1
OG0004024	g004830.m1	g001461.m1	g004990.m1	g003056.m1	g000980.m1	g002252.m1	g000269.m1
OG0004025	g004832.m1	g001463.m1	g004992.m1	g003054.m1	g000978.m1	g002254.m1	g000267.m1
OG0004026	g004833.m1	g001464.m1	g004993.m1	g003053.m1	g000977.m1	g002255.m1	g000266.m1
OG0004027	g004834.m1	g001465.m1	g004994.m1	g003052.m1	g000976.m1	g002256.m1	g000265.m1
OG0004028	g004835.m1	g001466.m1	g004995.m1	g003051.m1	g000975.m1	g002257.m1	g000264.m1
OG0004029	g004839.m1	g001469.m1	g004999.m1	g003047.m1	g000972.m1	g002261.m1	g000260.m1
OG0004030	g004840.m1	g001470.m1	g005000.m1	g003046.m1	g000971.m1	g002262.m1	g000259.m1
OG0004031	g004841.m1	g001471.m1	g005001.m1	g003045.m1	g000970.m1	g002264.m1	g000258.m1
OG0004032	g004842.m1	g001472.m1	g005002.m1	g003044.m1	g000969.m1	g002265.m1	g000257.m1
OG0004033	g004843.m1	g001473.m1	g005003.m1	g003043.m1	g000968.m1	g002266.m1	g000256.m1
OG0004034	g004845.m1	g001475.m1	g005005.m1	g003041.m1	g000966.m1	g002268.m1	g000254.m1
OG0004035	g004846.m1	g001476.m1	g005006.m1	g003040.m1	g000965.m1	g002269.m1	g000253.m1
OG0004036	g004847.m1	g001477.m1	g005007.m1	g002286.m1	g000964.m1	g002270.m1	g000252.m1
OG0004037	g004848.m1	g001478.m1	g005008.m1	g002287.m1	g000963.m1	g002271.m1	g000251.m1
OG0004038	g004849.m1	g001479.m1	g005009.m1	g002288.m1	g000962.m1	g002272.m1	g000250.m1
OG0004039	g004850.m1	g001480.m1	g005010.m1	g002289.m1	g000961.m1	g002273.m1	g000249.m1
OG0004040	g004851.m1	g001481.m1	g005011.m1	g002290.m1	g000960.m1	g002274.m1	g000248.m1
OG0004041	g004852.m1	g001482.m1	g005012.m1	g002291.m1	g000959.m1	g002275.m1	g000247.m1
OG0004042	g004853.m1	g001483.m1	g005013.m1	g002292.m1	g000958.m1	g002276.m1	g000246.m1
OG0004043	g004854.m1	g001484.m1	g005014.m1	g002293.m1	g000957.m1	g002277.m1	g000245.m1
OG0004044	g004855.m1	g001485.m1	g005015.m1	g002294.m1	g000956.m1	g002278.m1	g000244.m1
OG0004045	g004856.m1	g001486.m1	g005016.m1	g002295.m1	g000955.m1	g002279.m1	g000243.m1
OG0004046	g004857.m1	g001487.m1	g005017.m1	g002296.m1	g000954.m1	g002280.m1	g000242.m1
OG0004047	g004858.m1	g001488.m1	g005018.m1	g002297.m1	g000953.m1	g002281.m1	g000241.m1
OG0004048	g004859.m1	g001489.m1	g005019.m1	g002298.m1	g000904.m1	g002282.m1	g000240.m1
OG0004049	g004860.m1	g001490.m1	g005020.m1	g002299.m1	g000903.m1	g002283.m1	g000239.m1
OG0004050	g004861.m1	g001491.m1	g005021.m1	g002300.m1	g000902.m1	g002284.m1	g000238.m1
OG0004051	g004862.m1	g001492.m1	g005022.m1	g002301.m1	g000901.m1	g002285.m1	g000237.m1
OG0004052	g004863.m1	g001493.m1	g005023.m1	g002302.m1	g000900.m1	g002286.m1	g000236.m1
OG0004053	g004864.m1	g001494.m1	g005024.m1	g002303.m1	g000899.m1	g002287.m1	g000235.m1
OG0004054	g004865.m1	g001495.m1	g005025.m1	g002304.m1	g000898.m1	g002288.m1	g000234.m1
OG0004055	g004866.m1	g001496.m1	g005026.m1	g002305.m1	g000897.m1	g002289.m1	g000233.m1
OG0004056	g004868.m1	g001498.m1	g005028.m1	g002307.m1	g000896.m1	g002291.m1	g000231.m1
OG0004057	g004870.m1	g001500.m1	g005030.m1	g002309.m1	g000894.m1	g002293.m1	g000228.m1
OG0004058	g004871.m1	g001501.m1	g005031.m1	g002310.m1	g000893.m1	g002294.m1	g000227.m1
OG0004059	g004873.m1	g001503.m1	g005033.m1	g002312.m1	g000892.m1	g002296.m1	g001267.m1
OG0004060	g004874.m1	g001504.m1	g005034.m1	g002313.m1	g000891.m1	g002297.m1	g001266.m1
OG0004061	g004875.m1	g001505.m1	g005035.m1	g002314.m1	g000890.m1	g002298.m1	g001265.m1
OG0004062	g004877.m1	g001506.m1	g005037.m1	g002316.m1	g000888.m1	g002300.m1	g001264.m1
OG0004063	g004878.m1		g005038.m1	g002317.m1	g000887.m1, g001279.m1	g002301.m1	g001263.m1
OG0004064	g004879.m1	g001507.m1	g005039.m1	g002318.m1	g000886.m1	g002302.m1	g001262.m1
OG0004065	g004880.m1	g001508.m1	g005040.m1	g002319.m1	g000885.m1	g002303.m1	g001261.m1
OG0004066	g004881.m1	g001509.m1	g005041.m1	g002320.m1	g000884.m1	g002304.m1	g001260.m1
OG0004067	g004882.m1	g001510.m1	g005042.m1	g002321.m1	g000883.m1	g002305.m1	g001259.m1
OG0004068	g004883.m1	g001511.m1	g005043.m1	g002322.m1	g000882.m1	g002306.m1	g001258.m1
OG0004069	g004884.m1	g001512.m1	g005044.m1	g002323.m1	g000881.m1	g002307.m1	g001257.m1
OG0004070	g004885.m1	g001513.m1	g005045.m1	g002324.m1	g000880.m1	g002308.m1	g001256.m1
OG0004071	g004886.m1	g001514.m1	g005046.m1	g002325.m1	g000879.m1	g002309.m1	g001255.m1
OG0004072	g004887.m1		g001312.m1, g005047.m1	g002326.m1	g000878.m1	g002310.m1	g001254.m1
OG0004073	g004888.m1	g001515.m1	g005048.m1	g002327.m1	g000877.m1	g002311.m1	g001253.m1
OG0004074	g004890.m1	g001516.m1	g005050.m1	g002328.m1	g000876.m1	g002312.m1	g001252.m1
OG0004075	g004891.m1	g001517.m1	g005051.m1	g002329.m1	g000875.m1	g002313.m1	g001251.m1
OG0004076	g004892.m1	g001518.m1	g005052.m1	g002330.m1	g000874.m1	g002314.m1	g001250.m1
OG0004077	g004894.m1	g001520.m1	g005054.m1	g002332.m1	g000873.m1	g002316.m1	g001248.m1
OG0004078	g004895.m1	g001521.m1	g005055.m1	g002333.m1	g000871.m1	g002317.m1	g001247.m1
OG0004079	g004896.m1	g001522.m1	g005056.m1	g002334.m1	g000870.m1	g002318.m1	g001246.m1
OG0004080	g004897.m1	g001523.m1	g005057.m1	g002335.m1	g000869.m1	g002319.m1	g001245.m1
OG0004081	g004898.m1	g001524.m1	g005058.m1	g002336.m1	g000868.m1	g002320.m1	g001244.m1
OG0004082	g004899.m1	g001525.m1	g005059.m1	g002337.m1	g000867.m1	g002321.m1	g001243.m1
OG0004083	g004900.m1	g001526.m1	g005060.m1	g002338.m1	g000865.m1	g002322.m1	g001242.m1
OG0004084	g004901.m1	g001527.m1	g005061.m1	g002339.m1	g000864.m1	g002324.m1	g001241.m1
OG0004085	g004902.m1	g001528.m1	g005062.m1	g002340.m1	g000863.m1	g002325.m1	g001240.m1
OG0004086	g004903.m1	g001529.m1	g005063.m1	g002341.m1	g000862.m1	g002326.m1	g001239.m1
OG0004087	g004904.m1	g001530.m1	g005064.m1	g002342.m1	g000861.m1	g002327.m1	g001238.m1
OG0004088	g004905.m1	g001531.m1	g005065.m1	g002343.m1	g000860.m1	g002328.m1	g001237.m1
OG0004089	g004906.m1	g001532.m1	g005066.m1	g002344.m1	g000859.m1	g002329.m1	g001236.m1
OG0004090	g004907.m1	g001533.m1	g005067.m1	g002345.m1	g000858.m1	g002330.m1	g001235.m1
OG0004091	g004908.m1	g001534.m1	g005068.m1	g002346.m1	g000857.m1	g002331.m1	g001234.m1
OG0004092	g004909.m1	g001536.m1	g005070.m1	g002348.m1	g000855.m1	g002333.m1	g001232.m1
OG0004093	g004910.m1	g001537.m1	g005071.m1	g002349.m1	g000854.m1	g002334.m1	g001231.m1
OG0004094	g004911.m1	g001538.m1	g005072.m1	g002350.m1	g000853.m1	g002335.m1	g001230.m1
OG0004095	g004912.m1	g001539.m1	g005073.m1	g002351.m1	g000852.m1	g002336.m1	g001229.m1
OG0004096	g004913.m1	g001540.m1	g005074.m1	g002352.m1	g000851.m1	g002337.m1	g001228.m1
OG0004097	g004914.m1	g001541.m1	g005075.m1	g002353.m1	g000850.m1	g002338.m1	g001227.m1
OG0004098	g004915.m1	g001542.m1	g005076.m1	g002354.m1	g000849.m1	g002339.m1	g001226.m1
OG0004099	g004916.m1	g001543.m1	g005077.m1	g002355.m1	g000848.m1	g002340.m1	g001225.m1
OG0004100	g004917.m1	g001544.m1	g005078.m1	g002356.m1	g000847.m1	g002341.m1	g001224.m1
OG0004101	g004918.m1	g001545.m1	g005079.m1	g002357.m1	g000846.m1	g002342.m1	g001223.m1
OG0004102	g004919.m1	g001546.m1	g005080.m1	g002358.m1	g000845.m1	g002343.m1	g001222.m1
OG0004103	g004920.m1	g001547.m1	g005081.m1	g002359.m1	g000844.m1	g002344.m1	g001221.m1
OG0004104	g004921.m1, g004922.m1			g002360.m1	g000843.m1	g002345.m1, g002346.m1	g001220.m1
OG0004105	g004923.m1	g001548.m1	g005082.m1	g002361.m1	g000842.m1	g002347.m1	g001219.m1
OG0004106	g004924.m1	g001549.m1	g005083.m1	g002362.m1	g000841.m1	g002348.m1	g001218.m1
OG0004107	g004925.m1	g001550.m1	g005084.m1	g002363.m1	g000840.m1	g002349.m1	g001217.m1
OG0004108	g004926.m1	g001551.m1	g005085.m1	g002364.m1	g000839.m1	g002350.m1	g001216.m1
OG0004109	g004927.m1	g001552.m1	g005086.m1	g002365.m1	g000838.m1	g002351.m1	g001215.m1
OG0004110	g004929.m1	g001554.m1	g005088.m1	g002367.m1	g000835.m1	g002353.m1	g001213.m1
OG0004111	g004930.m1	g001555.m1	g005089.m1	g002368.m1	g000834.m1	g002354.m1	g001212.m1
OG0004112	g004931.m1	g001556.m1	g005090.m1	g002369.m1	g000833.m1	g002355.m1	g001211.m1
OG0004113	g004933.m1	g001557.m1	g005092.m1	g002371.m1	g000831.m1	g002357.m1	g001209.m1
OG0004114	g004934.m1	g001558.m1	g005093.m1	g002372.m1	g000830.m1	g002358.m1	g001208.m1
OG0004115	g004935.m1	g001559.m1	g005094.m1	g002373.m1	g000829.m1	g002359.m1	g001207.m1
OG0004116	g004936.m1	g001560.m1	g005095.m1	g002374.m1	g000828.m1	g002360.m1	g001206.m1
OG0004117	g004937.m1	g001561.m1	g005096.m1	g002375.m1	g000827.m1	g002361.m1	g001205.m1
OG0004118	g004938.m1	g001562.m1	g005097.m1	g002376.m1	g000826.m1	g002362.m1	g001204.m1
OG0004119	g004939.m1	g001563.m1	g005102.m1	g003354.m1	g000825.m1	g002363.m1	g001203.m1
OG0004120	g004941.m1	g001564.m1	g005104.m1	g003356.m1	g000823.m1	g002365.m1	g001201.m1
OG0004121	g004942.m1	g001565.m1	g005105.m1	g003357.m1	g000822.m1	g002366.m1	g001200.m1
OG0004122	g004943.m1	g001567.m1	g005107.m1	g003359.m1	g000820.m1	g002368.m1	g001198.m1
OG0004123	g004944.m1	g001568.m1	g005108.m1	g003360.m1	g000819.m1	g002369.m1	g001197.m1
OG0004124	g004945.m1	g001569.m1	g005109.m1	g003361.m1	g000818.m1	g002370.m1	g001196.m1
OG0004125	g004946.m1	g001570.m1	g005110.m1	g003362.m1	g000817.m1	g002371.m1	g001195.m1
OG0004126	g004947.m1	g001572.m1	g005111.m1	g003363.m1	g000815.m1	g002372.m1	g001194.m1
OG0004127	g004949.m1	g001574.m1	g005113.m1	g003365.m1	g000813.m1	g002373.m1	g001192.m1
OG0004128	g004951.m1	g001576.m1	g005115.m1	g003367.m1	g000811.m1	g002375.m1	g001190.m1
OG0004129	g004952.m1	g001577.m1	g005116.m1	g003368.m1	g000810.m1	g002376.m1	g001189.m1
OG0004130	g004953.m1	g001578.m1	g005117.m1	g003369.m1	g000809.m1	g002377.m1	g001188.m1
OG0004131	g004957.m1	g002895.m1	g005120.m1	g003373.m1	g000806.m1	g002380.m1	g001185.m1
OG0004132	g004958.m1	g002894.m1	g005121.m1	g003374.m1	g000802.m1	g002381.m1	g001184.m1
OG0004133	g004959.m1	g002893.m1	g005122.m1	g003375.m1	g000801.m1	g002382.m1	g001183.m1
OG0004134	g004960.m1	g002892.m1	g005123.m1	g003376.m1	g000800.m1	g002383.m1	g001182.m1
OG0004135	g004961.m1	g002891.m1	g005124.m1	g003377.m1	g000799.m1	g002384.m1	g001181.m1
OG0004136	g004962.m1	g002890.m1	g005125.m1	g003378.m1	g000798.m1	g002385.m1	g001180.m1
OG0004137	g004963.m1	g002889.m1	g005126.m1	g003379.m1	g000797.m1	g002386.m1	g001179.m1
OG0004138	g004964.m1	g002888.m1	g005127.m1	g003380.m1	g000796.m1	g002387.m1	g001178.m1
OG0004139	g004965.m1	g002887.m1	g005128.m1	g003381.m1	g000794.m1	g002388.m1	g001177.m1
OG0004140	g004966.m1	g002886.m1	g005129.m1	g003382.m1	g000793.m1	g002389.m1	g001176.m1
OG0004141	g004968.m1	g002885.m1	g005131.m1	g003384.m1	g000791.m1	g002391.m1	g001174.m1
OG0004142	g004969.m1	g002884.m1	g005132.m1	g003385.m1	g000790.m1	g002392.m1	g001173.m1
OG0004143	g004970.m1	g002883.m1	g005133.m1	g003386.m1	g000789.m1	g002393.m1	g001172.m1
OG0004144	g004971.m1	g002882.m1	g005134.m1	g003387.m1	g000788.m1	g002394.m1	g001171.m1
OG0004145	g004972.m1	g002881.m1	g005135.m1	g003388.m1	g000787.m1	g002395.m1	g001170.m1
OG0004146	g004973.m1	g002880.m1	g005136.m1	g003389.m1	g000786.m1	g002396.m1	g001169.m1
OG0004147	g004974.m1	g002879.m1	g005137.m1	g003390.m1	g000785.m1	g002397.m1	g001168.m1
OG0004148	g004976.m1	g002878.m1	g005139.m1	g003392.m1	g000784.m1	g002399.m1	g001166.m1
OG0004149	g004977.m1	g002877.m1	g005140.m1	g003393.m1	g000783.m1	g002400.m1	g001165.m1
OG0004150	g004978.m1	g002876.m1	g005141.m1	g003394.m1	g000782.m1	g002401.m1	g001164.m1
OG0004151	g004979.m1	g002875.m1	g005142.m1	g003395.m1	g000781.m1	g002402.m1	g001163.m1
OG0004152	g004980.m1	g002874.m1	g005143.m1	g003396.m1	g000780.m1	g002403.m1	g001162.m1
OG0004153	g004981.m1	g002873.m1	g005144.m1	g003397.m1	g000779.m1	g002404.m1	g001161.m1
OG0004154	g004982.m1	g002872.m1	g005145.m1	g003398.m1	g000778.m1	g002405.m1	g001160.m1
OG0004155	g004983.m1	g002871.m1	g005146.m1	g003399.m1	g000777.m1	g002406.m1	g001159.m1
OG0004156	g004984.m1	g002870.m1	g005147.m1	g003400.m1	g000776.m1	g002407.m1	g001158.m1
OG0004157	g005005.m1	g003010.m1	g000170.m1	g000927.m1	g003528.m1	g002913.m1	g000118.m1
OG0004158	g005006.m1	g003011.m1	g000169.m1	g000928.m1	g003529.m1	g002914.m1	g000117.m1
OG0004159	g005007.m1	g003012.m1	g000168.m1	g000929.m1	g003530.m1	g002915.m1	g000116.m1
OG0004160	g005009.m1	g003027.m1	g000166.m1	g000931.m1	g003545.m1	g002917.m1	g000114.m1
OG0004161	g005010.m1	g003026.m1	g000165.m1	g000933.m1	g003544.m1	g002918.m1	g000113.m1
OG0004162	g005011.m1	g003025.m1	g000164.m1	g000934.m1	g003543.m1	g002919.m1	g000112.m1
OG0004163	g005012.m1	g003024.m1	g000163.m1	g000935.m1	g003542.m1	g002920.m1	g000111.m1
OG0004164	g005013.m1	g003023.m1	g000162.m1	g000936.m1	g003541.m1	g002921.m1	g000110.m1
OG0004165	g005015.m1	g003022.m1	g000161.m1	g000938.m1	g003540.m1	g002922.m1	g000109.m1
OG0004166	g005016.m1	g003021.m1	g000160.m1	g000939.m1	g003539.m1	g002923.m1	g000108.m1
OG0004167	g005017.m1	g003020.m1	g000159.m1	g000940.m1	g003538.m1	g002924.m1	g000107.m1
OG0004168	g005018.m1	g003019.m1	g000158.m1	g000941.m1	g003537.m1	g002925.m1	g000106.m1
OG0004169	g005019.m1	g003018.m1	g000157.m1	g000942.m1	g003536.m1	g002926.m1	g000105.m1
OG0004170	g005020.m1	g003017.m1	g000156.m1	g000943.m1	g003534.m1	g002927.m1	g000104.m1
OG0004171	g005021.m1	g003016.m1	g000155.m1	g000944.m1	g003533.m1	g002928.m1	g000103.m1
OG0004172	g005022.m1	g003015.m1	g000154.m1	g000945.m1	g003532.m1	g002929.m1	g000102.m1
OG0004173	g005024.m1	g003028.m1	g000153.m1	g000947.m1	g003546.m1	g002931.m1	g000100.m1
OG0004174	g005025.m1	g003029.m1	g000152.m1	g000948.m1	g003547.m1	g002932.m1	g000099.m1
OG0004175	g005027.m1	g003031.m1	g000150.m1	g000950.m1	g003549.m1	g002934.m1	g000097.m1
OG0004176	g005028.m1	g000853.m1	g000149.m1	g000951.m1	g004848.m1	g002935.m1	g000096.m1
OG0004177	g005029.m1	g000854.m1	g000148.m1	g000952.m1	g004847.m1	g002936.m1	g000095.m1
OG0004178	g005030.m1	g000855.m1	g000147.m1	g000953.m1	g004846.m1	g002937.m1	g000094.m1
OG0004179	g005031.m1	g000856.m1	g000146.m1	g000954.m1	g004845.m1	g002938.m1	g000093.m1
OG0004180	g005032.m1	g000857.m1	g000145.m1	g000955.m1	g004844.m1	g002939.m1	g000092.m1
OG0004181	g005033.m1	g000858.m1	g000144.m1	g000956.m1	g004843.m1	g002940.m1	g000091.m1
OG0004182	g005034.m1	g000859.m1	g000143.m1	g000957.m1	g004842.m1	g002941.m1	g000090.m1
OG0004183	g005035.m1	g000860.m1	g000142.m1	g000958.m1	g004841.m1	g002942.m1	g000089.m1
OG0004184	g005036.m1	g000861.m1	g000141.m1	g000959.m1	g004840.m1	g002943.m1	g000088.m1
OG0004185	g005037.m1	g000862.m1	g000140.m1	g000960.m1	g004839.m1	g002944.m1	g000087.m1
OG0004186	g005038.m1	g000863.m1	g000139.m1	g000961.m1	g004838.m1	g002945.m1	g000086.m1
OG0004187	g005039.m1	g000864.m1	g000138.m1	g000962.m1	g004837.m1	g002946.m1	g000085.m1
OG0004188	g005040.m1	g000865.m1	g000137.m1	g000963.m1	g004836.m1	g002947.m1	g000084.m1
OG0004189	g005041.m1	g000866.m1	g000136.m1	g000964.m1	g004835.m1	g002948.m1	g000083.m1
OG0004190	g005042.m1	g000867.m1	g000135.m1	g000965.m1	g004834.m1	g002949.m1	g000082.m1
OG0004191	g005044.m1	g000869.m1	g000133.m1	g000967.m1	g004832.m1	g002951.m1	g000080.m1
OG0004192	g005045.m1	g000870.m1	g000132.m1	g000968.m1	g004831.m1	g002952.m1	g000079.m1
OG0004193	g005046.m1	g000871.m1	g000131.m1	g000969.m1	g004830.m1	g002953.m1	g000078.m1
OG0004194	g005048.m1	g000873.m1	g000129.m1	g000971.m1	g004828.m1	g002955.m1	g000076.m1
OG0004195	g005049.m1	g000874.m1	g000128.m1	g000972.m1	g004827.m1	g002956.m1	g000075.m1
OG0004196	g005050.m1	g000875.m1	g000127.m1	g000973.m1	g004826.m1	g002957.m1	g000074.m1
OG0004197	g005051.m1	g000876.m1	g000126.m1	g000974.m1	g004823.m1	g002958.m1	g000073.m1
OG0004198	g005052.m1	g000877.m1	g000125.m1	g000975.m1	g004822.m1	g002959.m1	g000072.m1
OG0004199	g005053.m1	g000878.m1	g000124.m1	g000976.m1	g004821.m1	g002960.m1	g000071.m1
OG0004200	g005054.m1	g000879.m1	g000123.m1	g000977.m1	g004820.m1	g002961.m1	g000070.m1
OG0004201	g005059.m1	g000882.m1	g000118.m1	g000981.m1	g004818.m1	g002965.m1	g000065.m1
OG0004202	g005060.m1	g000883.m1	g000117.m1	g000982.m1	g004817.m1	g002966.m1	g000064.m1
OG0004203	g005061.m1	g000884.m1	g000116.m1	g000983.m1	g004816.m1	g002967.m1	g000063.m1
OG0004204	g005062.m1	g000885.m1	g000115.m1	g000984.m1	g004815.m1	g002968.m1	g000062.m1
OG0004205	g005063.m1	g000886.m1	g000114.m1	g000985.m1	g004814.m1	g002969.m1	g000061.m1
OG0004206	g005065.m1	g000888.m1	g000112.m1	g000987.m1	g004812.m1	g002970.m1	g000060.m1
OG0004207	g005066.m1	g000889.m1	g000111.m1	g000988.m1	g004811.m1	g002971.m1	g000059.m1
OG0004208	g005067.m1	g000890.m1	g000110.m1	g000989.m1	g004810.m1	g002972.m1	g000058.m1
OG0004209	g005068.m1	g000891.m1	g000109.m1	g000990.m1	g004809.m1	g002973.m1	g000057.m1
OG0004210	g005069.m1	g000892.m1	g000108.m1	g000991.m1	g004808.m1	g002974.m1	g000056.m1
OG0004211	g005070.m1	g000893.m1	g000107.m1	g000992.m1	g004807.m1	g002975.m1	g000055.m1
OG0004212	g005071.m1	g000894.m1	g000106.m1	g000993.m1	g004806.m1	g002976.m1	g000054.m1
OG0004213	g005073.m1	g000895.m1	g000104.m1	g000995.m1	g004804.m1	g002978.m1	g000052.m1
OG0004214	g005078.m1	g000899.m1	g000100.m1	g001000.m1	g004796.m1	g002983.m1	g000047.m1
OG0004215	g005079.m1	g000900.m1	g000099.m1	g001001.m1	g004795.m1	g002984.m1	g000046.m1
OG0004216	g005080.m1	g000901.m1	g000098.m1	g001002.m1	g004794.m1	g002985.m1	g000045.m1
OG0004217	g005083.m1	g000904.m1	g000095.m1	g001005.m1	g004791.m1	g002987.m1	g000043.m1
OG0004218	g005084.m1	g000905.m1	g000094.m1	g001006.m1	g004790.m1	g002988.m1	g000042.m1
OG0004219	g005085.m1	g000906.m1	g000093.m1	g001007.m1	g004789.m1	g002989.m1	g000041.m1
OG0004220	g005087.m1	g000908.m1	g000091.m1	g001009.m1	g004787.m1	g002990.m1	g000039.m1
OG0004221	g005088.m1	g000909.m1	g000090.m1	g002566.m1	g004786.m1	g002991.m1	g000038.m1
OG0004222	g005089.m1	g000910.m1	g000089.m1	g002567.m1	g004785.m1	g002992.m1	g000037.m1
OG0004223	g005090.m1	g000911.m1	g000088.m1	g002568.m1	g004784.m1	g002993.m1	g000036.m1
OG0004224	g005092.m1	g000913.m1	g000086.m1	g002570.m1	g004782.m1	g002995.m1	g000034.m1
OG0004225	g005093.m1	g000914.m1	g000085.m1	g002571.m1	g004781.m1	g002996.m1	g000033.m1
OG0004226	g005094.m1	g000915.m1	g000084.m1	g002572.m1	g004780.m1	g002997.m1	g000032.m1
OG0004227	g005095.m1	g000916.m1	g000083.m1	g002573.m1	g004779.m1	g002998.m1	g000031.m1
OG0004228	g005096.m1	g000917.m1	g000082.m1	g002574.m1	g004778.m1	g002999.m1	g000030.m1
OG0004229	g005097.m1	g000918.m1	g000081.m1	g002575.m1	g004777.m1	g003000.m1	g000029.m1
OG0004230	g005098.m1	g000919.m1	g000080.m1	g002576.m1	g004776.m1	g003001.m1	g000028.m1
OG0004231	g005099.m1	g000920.m1	g000079.m1	g002577.m1	g004775.m1	g003002.m1	g000027.m1
OG0004232	g005100.m1	g000921.m1	g000078.m1	g002578.m1	g004774.m1	g003003.m1	g000026.m1
OG0004233	g005101.m1	g000922.m1	g000077.m1	g002579.m1	g004773.m1	g003004.m1	g000025.m1
OG0004234	g005102.m1	g000923.m1	g000076.m1	g002581.m1	g004772.m1	g003005.m1	g000024.m1
OG0004235	g005103.m1	g000924.m1	g000075.m1	g002582.m1	g004771.m1	g003006.m1	g000023.m1
OG0004236	g005104.m1	g000925.m1	g000074.m1	g002583.m1	g004770.m1	g003007.m1	g000022.m1
OG0004237	g005105.m1	g000926.m1	g000073.m1	g002584.m1	g004769.m1	g003008.m1	g000021.m1
OG0004238	g005106.m1	g000927.m1	g000072.m1	g002585.m1	g004768.m1	g003009.m1	g000020.m1
OG0004239	g005107.m1	g000928.m1	g000071.m1	g002586.m1	g004767.m1	g003010.m1	g000019.m1
OG0004240	g005108.m1	g000929.m1	g000070.m1	g002587.m1	g004766.m1	g003011.m1	g000018.m1
OG0004241	g005109.m1	g000930.m1	g000069.m1	g002588.m1	g004765.m1	g003012.m1	g000017.m1
OG0004242	g005110.m1	g000931.m1	g000068.m1	g002589.m1	g004764.m1	g003013.m1	g000016.m1
OG0004243	g005111.m1	g000932.m1	g000067.m1	g002590.m1	g004763.m1	g003014.m1	g000015.m1
OG0004244	g005112.m1	g000933.m1	g000066.m1	g002591.m1	g004762.m1	g003015.m1	g000014.m1
OG0004245	g005113.m1	g000934.m1	g000065.m1	g002592.m1	g004761.m1	g003016.m1	g000013.m1
OG0004246	g005114.m1	g000935.m1	g000064.m1	g002593.m1	g004760.m1	g003017.m1	g000012.m1
OG0004247	g005116.m1	g000936.m1	g000062.m1	g002595.m1	g004758.m1	g003019.m1	g000010.m1
OG0004248	g005117.m1	g000937.m1	g000061.m1	g002596.m1	g004757.m1	g003020.m1	g000009.m1
OG0004249	g005118.m1	g000938.m1	g000060.m1	g002597.m1	g004756.m1	g003021.m1	g000008.m1
OG0004250	g005119.m1	g000939.m1	g000059.m1	g002598.m1	g004755.m1	g003022.m1	g000007.m1
OG0004251	g005120.m1	g000940.m1	g000058.m1	g002599.m1	g004754.m1	g003023.m1	g000006.m1
OG0004252	g005121.m1	g000941.m1	g000057.m1	g002600.m1	g004753.m1	g003024.m1	g000005.m1
